room,treatment,round,roundcomplete,player1action,player2action,player1jartype,player1bluecount,player2highbluecount,player2lowbluecount,player1earnings,player2earnings,player1name,player2name,player1_lastseen,player2_lastseen,player1_ready,player2_ready,drawn_ball,player1earnings_difference,player2earnings_difference,player1_quiz_finished,player2_quiz_finished,drawn_low,drawn_high,finish_code_player1,finish_code_player2
CrymS,status_quo,6,true,NoOffer,NA,low_quality,76,47,54,532,492,592bb32c943e670001cde123,5c6ae4c31b9d0e000190bacc,2021-06-25 16:19:29.896,2021-06-25 16:19:30.642,true,true,NA,0,0,true,true,blue,red,592bb32c943e670001cde123qpNys,5c6ae4c31b9d0e000190baccoPhB3
CrymS,status_quo,7,true,Offer,MixWithHighBlue,low_quality,88,74,41,540,516,592bb32c943e670001cde123,5c6ae4c31b9d0e000190bacc,2021-06-25 16:19:47.938,2021-06-25 16:19:48.762,true,true,blue ball,8,24,true,true,red,blue,592bb32c943e670001cde123qpNys,5c6ae4c31b9d0e000190baccoPhB3
RY2SX,status_quo,5,true,NoOffer,NA,low_quality,58,60,47,532,596,5c82c9a4d8302a00010639b8,5f36bde6d3369c0cadac39bf,2021-06-25 16:19:24.303,2021-06-25 16:19:24.175,true,true,NA,0,0,true,true,blue,red,5c82c9a4d8302a00010639b8bHWvf,5f36bde6d3369c0cadac39bfQgO9b
gkt8T,status_quo,1,,,,high_quality,82,100,20,500,500,,5a5aa9dcac5624000153e6f6,,,false,false,,,,false,false,,,,5a5aa9dcac5624000153e6f6H0M9N
v4LtM,status_quo,2,true,NoOffer,NA,low_quality,8,51,31,500,500,5e9749b44592572013c96868,5f4f29b8c154ed17df64546b,2021-07-06 16:08:54.227,2021-07-06 16:08:54.423,true,true,NA,0,0,true,true,blue,blue,5e9749b44592572013c96868FCXIC,5f4f29b8c154ed17df64546baiLuW
XCNdZ,status_quo,8,true,NoOffer,NA,low_quality,61,63,57,476,572,5d9373b0e04970001ab482da,5dd3eaabfef7c23d3f95d252,2021-06-25 16:15:11.525,2021-06-25 16:15:21.18,true,true,NA,0,0,true,true,red,red,5d9373b0e04970001ab482dazT6gQ,5dd3eaabfef7c23d3f95d252TxHjz
txN7R,status_quo,10,true,Offer,RejectOffer,high_quality,94,46,39,508,492,5ddecf14d3ac2affdc8df54c,576704bffdff7a0001c12890,2021-06-25 16:15:24.177,2021-06-25 16:15:20.877,false,false,NA,-24,0,true,true,red,blue,5ddecf14d3ac2affdc8df54cbAVJL,576704bffdff7a0001c12890t0hsg
ppIt1,holistic,4,true,NoOffer,NA,high_quality,98,73,60,556,570,5d8d12f6d88e3a00142c9751,558afa29fdf99b7dfdbac1c6,2021-06-25 16:15:35.313,2021-06-25 16:15:35.779,true,true,2 blue balls,16,20,true,true,blue,blue,5d8d12f6d88e3a00142c9751sP0CF,558afa29fdf99b7dfdbac1c6zX3P5
w11BG,holistic,10,true,Offer,RejectOffer,low_quality,69,53,27,604,630,5c0f1cf4f3027300014b606f,5f74fd83ed11b81620baf105,2021-06-25 16:19:11.402,2021-06-25 16:16:00.953,false,false,2 red balls,0,0,true,true,red,red,5c0f1cf4f3027300014b606fdv6Sy,5f74fd83ed11b81620baf105lFQXQ
kBoCn,status_quo,6,true,Offer,RejectOffer,low_quality,58,65,33,468,444,5bbc18010cb04c00015025ce,5c2dae2110677f0001dd1137,2021-06-25 16:16:07.297,2021-06-25 16:16:07.911,true,true,NA,-24,0,true,true,red,red,5bbc18010cb04c00015025cesyzWi,5c2dae2110677f0001dd1137YLzmZ
7tn1o,status_quo,9,true,NoOffer,NA,low_quality,75,55,31,468,548,5d36600685d1d50001affacb,5cb568ebf0e31e0017d9bf32,2021-06-25 16:15:10.49,2021-06-25 16:15:10.643,true,true,NA,0,0,true,true,red,red,5d36600685d1d50001affacbBpqii,5cb568ebf0e31e0017d9bf32eJxZX
vyLYN,status_quo,4,true,Offer,MixWithHighBlue,low_quality,77,75,34,524,364,5e954b384491ad117052cd48,5f97d19f018e77000cc67d21,2021-06-25 16:15:34.849,2021-06-25 16:15:34.588,true,true,red ball,8,-80,true,true,red,red,5e954b384491ad117052cd48ixzbF,5f97d19f018e77000cc67d21wElEt
WfcL5,holistic,4,true,Offer,MixWithLowBlue,low_quality,55,66,24,532,540,5fb320402d694ba3d62c9cc6,5ef504d47faaa01261c64983,2021-06-25 16:15:37.987,2021-06-25 16:15:38.104,true,true,2 red balls,0,0,true,true,red,red,5fb320402d694ba3d62c9cc6fJfTD,5ef504d47faaa01261c64983zFeSr
QSpof,status_quo,3,true,NoOffer,NA,low_quality,88,62,47,508,420,5ee0f5feec87fc0bc5eabdd7,5f847cfd0e930a0cf4de1817,2021-06-25 16:15:44.697,2021-06-25 16:16:07.363,true,true,NA,0,0,true,true,red,blue,5ee0f5feec87fc0bc5eabdd7pnrLR,5f847cfd0e930a0cf4de1817gnohv
pbwCJ,status_quo,5,true,NoOffer,NA,low_quality,80,56,55,532,284,5fed41e3e14422f5e308c6e5,5edfb0770fb0722aa3839b6d,2021-06-25 16:15:34.546,2021-06-25 16:15:34.066,true,true,NA,0,0,true,true,blue,blue,5fed41e3e14422f5e308c6e5QVy8i,5edfb0770fb0722aa3839b6dT3Xnl
w11BG,holistic,8,true,Offer,MixWithHighBlue,high_quality,95,78,53,596,620,5c0f1cf4f3027300014b606f,5f74fd83ed11b81620baf105,2021-06-25 16:15:08.208,2021-06-25 16:15:08.957,true,true,2 blue balls,16,20,true,true,blue,blue,5c0f1cf4f3027300014b606fdv6Sy,5f74fd83ed11b81620baf105lFQXQ
pLTIj,holistic,6,true,NoOffer,NA,low_quality,61,69,27,532,540,5f14c40b8a043d54837e0601,5ea0f8b65669f80008176bec,2021-06-25 16:15:24.664,2021-06-25 16:15:24.665,true,true,2 red balls,0,0,true,true,red,red,5f14c40b8a043d54837e0601JzAoe,5ea0f8b65669f80008176becmLr8B
3nTjJ,holistic,2,true,Offer,MixWithLowBlue,high_quality,100,63,40,508,510,5de81d685a8f94795b893d45,5f4813c94e8b081877fb26a6,2021-06-25 16:15:24.886,2021-06-25 16:15:24.823,true,true,1 blue and 1 red,8,10,true,true,blue,red,5de81d685a8f94795b893d45ZvDZR,5f4813c94e8b081877fb26a6SMnDG
xElzi,holistic,6,true,NoOffer,NA,low_quality,59,79,35,572,590,5f281c6e6029530a2a65e847,5d2df745da13f60018d14b64,2021-06-25 16:15:14.784,2021-06-25 16:15:15.097,true,true,2 blue balls,16,20,true,true,blue,blue,5f281c6e6029530a2a65e847IEyXL,5d2df745da13f60018d14b64Sxqm5
pbwCJ,status_quo,4,true,Offer,MixWithHighBlue,high_quality,91,54,23,532,284,5fed41e3e14422f5e308c6e5,5edfb0770fb0722aa3839b6d,2021-06-25 16:15:16.314,2021-06-25 16:15:15.076,true,true,red ball,8,-80,true,true,red,red,5fed41e3e14422f5e308c6e5QVy8i,5edfb0770fb0722aa3839b6dT3Xnl
7tn1o,status_quo,8,true,Offer,RejectOffer,low_quality,80,44,46,468,548,5d36600685d1d50001affacb,5cb568ebf0e31e0017d9bf32,2021-06-25 16:14:59.421,2021-06-25 16:14:59.562,true,true,NA,-24,0,true,true,red,blue,5d36600685d1d50001affacbBpqii,5cb568ebf0e31e0017d9bf32eJxZX
MJQqw,status_quo,7,true,Offer,MixWithLowBlue,high_quality,98,52,46,500,468,5f93274d33ea7a0d0bee3fd4,5be8a1701664db0001d804f8,2021-06-25 16:15:28.605,2021-06-25 16:15:29.331,true,true,blue ball,8,24,true,true,blue,blue,5f93274d33ea7a0d0bee3fd4Kguyc,5be8a1701664db0001d804f8unA1j
7tn1o,status_quo,10,true,NoOffer,NA,low_quality,62,74,31,468,548,5d36600685d1d50001affacb,5cb568ebf0e31e0017d9bf32,2021-06-25 16:15:29.575,2021-06-25 16:15:24.688,false,true,NA,0,0,true,true,red,red,5d36600685d1d50001affacbBpqii,5cb568ebf0e31e0017d9bf32eJxZX
kBoCn,status_quo,4,true,Offer,RejectOffer,low_quality,58,43,39,492,444,5bbc18010cb04c00015025ce,5c2dae2110677f0001dd1137,2021-06-25 16:15:34.24,2021-06-25 16:15:33.746,true,true,NA,-24,0,true,true,blue,blue,5bbc18010cb04c00015025cesyzWi,5c2dae2110677f0001dd1137YLzmZ
xElzi,holistic,7,true,Offer,MixWithLowBlue,high_quality,92,46,37,580,600,5f281c6e6029530a2a65e847,5d2df745da13f60018d14b64,2021-06-25 16:15:39.786,2021-06-25 16:15:31.179,true,true,1 blue and 1 red,8,10,true,true,blue,red,5f281c6e6029530a2a65e847IEyXL,5d2df745da13f60018d14b64Sxqm5
QSpof,status_quo,2,true,Offer,MixWithHighBlue,high_quality,96,45,41,508,420,5ee0f5feec87fc0bc5eabdd7,5f847cfd0e930a0cf4de1817,2021-06-25 16:15:19.425,2021-06-25 16:15:40.277,true,true,red ball,8,-80,true,true,red,red,5ee0f5feec87fc0bc5eabdd7pnrLR,5f847cfd0e930a0cf4de1817gnohv
ttklC,status_quo,4,true,Offer,MixWithHighBlue,high_quality,99,73,31,532,596,5bd7971b0aac450001f951aa,5db0a97f127d4000117cdfa0,2021-06-25 16:15:23.484,2021-06-25 16:15:23.539,true,true,blue ball,8,24,true,true,red,blue,5bd7971b0aac450001f951aacEJHj,5db0a97f127d4000117cdfa04uhNJ
UVloq,status_quo,5,true,Offer,MixWithLowBlue,high_quality,93,72,50,508,524,55abb1a5fdf99b501fab62e3,5cb929bfebd17d0017e7f848,2021-06-25 16:15:43.885,2021-06-25 16:15:43.393,true,true,blue ball,8,24,true,true,blue,blue,55abb1a5fdf99b501fab62e3CuK21,5cb929bfebd17d0017e7f848pIxs1
MJQqw,status_quo,6,true,Offer,MixWithLowBlue,high_quality,93,65,27,492,444,5f93274d33ea7a0d0bee3fd4,5be8a1701664db0001d804f8,2021-06-25 16:15:15.483,2021-06-25 16:15:15.339,true,true,blue ball,8,24,true,true,blue,blue,5f93274d33ea7a0d0bee3fd4Kguyc,5be8a1701664db0001d804f8unA1j
pLTIj,holistic,6,true,NoOffer,NA,high_quality,93,70,41,532,540,5f14c40b8a043d54837e0601,5ea0f8b65669f80008176bec,2021-06-25 16:15:24.664,2021-06-25 16:15:24.665,true,true,2 red balls,0,0,true,true,red,red,5f14c40b8a043d54837e0601JzAoe,5ea0f8b65669f80008176becmLr8B
f6gWw,holistic,2,true,Offer,MixWithHighBlue,low_quality,88,55,20,508,510,5c55b95b91c0ad0001cf86ab,5e753094e8a6f10a9805ed9a,2021-06-25 16:16:20.695,2021-06-25 16:16:20.729,true,true,1 blue and 1 red,8,10,true,true,red,blue,5c55b95b91c0ad0001cf86abNdHNb,5e753094e8a6f10a9805ed9arlkQg
9pS7a,holistic,4,true,Offer,MixWithLowBlue,high_quality,93,46,40,548,560,5eaa0cc0fb0fca17a3006d9c,5cd063ce657e300016f6c95a,2021-06-25 16:17:31.503,2021-06-25 16:17:32.235,true,true,2 blue balls,16,20,true,true,blue,blue,5eaa0cc0fb0fca17a3006d9cdljKB,5cd063ce657e300016f6c95abw158
ppIt1,holistic,9,true,Offer,MixWithLowBlue,low_quality,82,67,38,604,630,5d8d12f6d88e3a00142c9751,558afa29fdf99b7dfdbac1c6,2021-06-25 16:17:24.853,2021-06-25 16:17:25.458,true,true,1 blue and 1 red,8,10,true,true,blue,red,5d8d12f6d88e3a00142c9751sP0CF,558afa29fdf99b7dfdbac1c6zX3P5
XCNdZ,status_quo,9,true,NoOffer,NA,high_quality,91,74,58,476,572,5d9373b0e04970001ab482da,5dd3eaabfef7c23d3f95d252,2021-06-25 16:15:33.166,2021-06-25 16:15:33.248,true,true,NA,0,0,true,true,blue,blue,5d9373b0e04970001ab482dazT6gQ,5dd3eaabfef7c23d3f95d252TxHjz
XCNdZ,status_quo,9,true,NoOffer,NA,low_quality,88,48,40,476,572,5d9373b0e04970001ab482da,5dd3eaabfef7c23d3f95d252,2021-06-25 16:15:33.166,2021-06-25 16:15:33.248,true,true,NA,0,0,true,true,blue,blue,5d9373b0e04970001ab482dazT6gQ,5dd3eaabfef7c23d3f95d252TxHjz
WfcL5,holistic,7,true,Offer,MixWithLowBlue,high_quality,93,61,28,572,590,5fb320402d694ba3d62c9cc6,5ef504d47faaa01261c64983,2021-06-25 16:16:37.231,2021-06-25 16:16:37.508,true,true,1 blue and 1 red,8,10,true,true,red,blue,5fb320402d694ba3d62c9cc6fJfTD,5ef504d47faaa01261c64983zFeSr
ttklC,status_quo,7,true,Offer,MixWithHighBlue,high_quality,95,65,51,516,516,5bd7971b0aac450001f951aa,5db0a97f127d4000117cdfa0,2021-06-25 16:16:32.135,2021-06-25 16:16:32.022,true,true,red ball,8,-80,true,true,blue,red,5bd7971b0aac450001f951aacEJHj,5db0a97f127d4000117cdfa04uhNJ
MJQqw,status_quo,9,true,Offer,MixWithLowBlue,low_quality,51,80,47,516,412,5f93274d33ea7a0d0bee3fd4,5be8a1701664db0001d804f8,2021-06-25 16:15:57.847,2021-06-25 16:15:58.436,true,true,red ball,8,-80,true,true,red,blue,5f93274d33ea7a0d0bee3fd4Kguyc,5be8a1701664db0001d804f8unA1j
SqaiU,status_quo,9,true,Offer,MixWithLowBlue,high_quality,90,55,39,540,516,5ce4eea02210eb0017870791,5fb08ec5ddc19949a58f5a4f,2021-06-25 16:18:35.349,2021-06-25 16:18:36.161,true,true,blue ball,8,24,true,true,blue,red,5ce4eea02210eb0017870791AYnv9,5fb08ec5ddc19949a58f5a4f8DXTg
WfcL5,holistic,10,true,NoOffer,NA,low_quality,79,49,44,588,610,5fb320402d694ba3d62c9cc6,5ef504d47faaa01261c64983,2021-06-25 16:17:34.423,2021-06-25 16:17:38.838,false,false,1 blue and 1 red,8,10,true,true,blue,red,5fb320402d694ba3d62c9cc6fJfTD,5ef504d47faaa01261c64983zFeSr
xElzi,holistic,10,true,NoOffer,NA,low_quality,82,55,52,604,630,5f281c6e6029530a2a65e847,5d2df745da13f60018d14b64,2021-06-25 16:16:17.137,2021-06-25 16:16:12.31,false,false,1 blue and 1 red,8,10,true,true,red,blue,5f281c6e6029530a2a65e847IEyXL,5d2df745da13f60018d14b64Sxqm5
FvDoK,holistic,1,true,Offer,MixWithLowBlue,low_quality,60,74,54,508,510,5d1a7bb2339da6001a12b11a,5f14d5cdb5d4c20e78dc1672,2021-06-25 16:25:54.623,2021-06-25 16:25:54.786,true,true,1 blue and 1 red,8,10,true,true,red,blue,5d1a7bb2339da6001a12b11awno9i,5f14d5cdb5d4c20e78dc1672JQo5D
pLTIj,holistic,8,true,NoOffer,NA,low_quality,62,67,36,548,560,5f14c40b8a043d54837e0601,5ea0f8b65669f80008176bec,2021-06-25 16:16:07.75,2021-06-25 16:16:07.864,true,true,2 red balls,0,0,true,true,red,red,5f14c40b8a043d54837e0601JzAoe,5ea0f8b65669f80008176becmLr8B
kBoCn,status_quo,7,true,NoOffer,NA,low_quality,54,45,43,468,444,5bbc18010cb04c00015025ce,5c2dae2110677f0001dd1137,2021-06-25 16:16:20.315,2021-06-25 16:16:21.068,true,true,NA,0,0,true,true,blue,red,5bbc18010cb04c00015025cesyzWi,5c2dae2110677f0001dd1137YLzmZ
CrymS,status_quo,2,true,NoOffer,NA,low_quality,64,71,55,508,524,592bb32c943e670001cde123,5c6ae4c31b9d0e000190bacc,2021-06-25 16:17:07.812,2021-06-25 16:17:08.14,true,true,NA,0,0,true,true,red,blue,592bb32c943e670001cde123qpNys,5c6ae4c31b9d0e000190baccoPhB3
UVloq,status_quo,8,true,Offer,MixWithLowBlue,high_quality,97,54,48,516,548,55abb1a5fdf99b501fab62e3,5cb929bfebd17d0017e7f848,2021-06-25 16:16:40.119,2021-06-25 16:16:40.529,true,true,blue ball,8,24,true,true,blue,blue,55abb1a5fdf99b501fab62e3CuK21,5cb929bfebd17d0017e7f848pIxs1
vyLYN,status_quo,6,true,Offer,MixWithHighBlue,low_quality,74,62,45,540,412,5e954b384491ad117052cd48,5f97d19f018e77000cc67d21,2021-06-25 16:16:24.056,2021-06-25 16:16:24.429,true,true,blue ball,8,24,true,true,red,blue,5e954b384491ad117052cd48ixzbF,5f97d19f018e77000cc67d21wElEt
QSpof,status_quo,7,true,NoOffer,NA,high_quality,96,61,30,484,420,5ee0f5feec87fc0bc5eabdd7,5f847cfd0e930a0cf4de1817,2021-06-25 16:17:10.331,2021-06-25 16:17:25.489,true,true,NA,0,0,true,true,blue,red,5ee0f5feec87fc0bc5eabdd7pnrLR,5f847cfd0e930a0cf4de1817gnohv
RY2SX,status_quo,2,true,Offer,MixWithHighBlue,high_quality,97,57,23,516,548,5c82c9a4d8302a00010639b8,5f36bde6d3369c0cadac39bf,2021-06-25 16:17:54.114,2021-06-25 16:17:54.652,true,true,blue ball,8,24,true,true,red,blue,5c82c9a4d8302a00010639b8bHWvf,5f36bde6d3369c0cadac39bfQgO9b
pbwCJ,status_quo,8,true,Offer,MixWithHighBlue,high_quality,96,64,21,548,228,5fed41e3e14422f5e308c6e5,5edfb0770fb0722aa3839b6d,2021-06-25 16:16:25.8,2021-06-25 16:16:25.88,true,true,blue ball,8,24,true,true,blue,blue,5fed41e3e14422f5e308c6e5QVy8i,5edfb0770fb0722aa3839b6dT3Xnl
QSpof,status_quo,5,true,NoOffer,NA,high_quality,95,45,43,484,420,5ee0f5feec87fc0bc5eabdd7,5f847cfd0e930a0cf4de1817,2021-06-25 16:16:33.016,2021-06-25 16:16:44.987,true,true,NA,0,0,true,true,blue,blue,5ee0f5feec87fc0bc5eabdd7pnrLR,5f847cfd0e930a0cf4de1817gnohv
avu53,status_quo,10,true,Offer,MixWithLowBlue,high_quality,94,78,23,564,380,5be8a1701664db0001d804f8,5ca73ac06fa13f00189cbe17,2021-06-25 16:17:49.821,2021-06-25 16:17:37.162,false,false,red ball,8,-80,true,true,red,blue,5be8a1701664db0001d804f8Lc64g,5ca73ac06fa13f00189cbe17gNO8w
f6gWw,holistic,7,true,Offer,MixWithHighBlue,high_quality,99,50,55,540,550,5c55b95b91c0ad0001cf86ab,5e753094e8a6f10a9805ed9a,2021-06-25 16:18:21.273,2021-06-25 16:18:21.107,true,true,1 blue and 1 red,8,10,true,true,red,blue,5c55b95b91c0ad0001cf86abNdHNb,5e753094e8a6f10a9805ed9arlkQg
f6gWw,holistic,8,true,NoOffer,NA,low_quality,88,68,22,540,550,5c55b95b91c0ad0001cf86ab,5e753094e8a6f10a9805ed9a,2021-06-25 16:18:39.222,2021-06-25 16:18:39.127,true,true,2 red balls,0,0,true,true,red,red,5c55b95b91c0ad0001cf86abNdHNb,5e753094e8a6f10a9805ed9arlkQg
3nTjJ,holistic,9,true,Offer,RejectOffer,low_quality,50,77,50,548,560,5de81d685a8f94795b893d45,5f4813c94e8b081877fb26a6,2021-06-25 16:18:32.042,2021-06-25 16:18:32.152,true,true,1 blue and 1 red,8,10,true,true,red,blue,5de81d685a8f94795b893d45ZvDZR,5f4813c94e8b081877fb26a6SMnDG
v8haZ,status_quo,8,true,NoOffer,NA,low_quality,86,74,45,548,540,5e3dd36d19be0d040a17f13f,5c9e65d52707e10001a00524,2021-06-25 16:18:25.032,2021-06-25 16:18:25.312,true,true,NA,0,0,true,true,red,blue,5e3dd36d19be0d040a17f13fTvmke,5c9e65d52707e10001a00524TsupZ
qt1jl,status_quo,9,true,Offer,MixWithHighBlue,low_quality,87,63,24,532,564,5f5bf9beef06253d2b621fc3,5f47d4de030fef1fbb2221d9,2021-06-25 16:19:16.76,2021-06-25 16:19:16.722,true,true,blue ball,8,24,true,true,red,blue,5f5bf9beef06253d2b621fc3hWe85,5f47d4de030fef1fbb2221d9RvZK1
QSpof,status_quo,9,true,NoOffer,NA,high_quality,95,73,37,484,420,5ee0f5feec87fc0bc5eabdd7,5f847cfd0e930a0cf4de1817,2021-06-25 16:18:05.725,2021-06-25 16:18:23.384,true,true,NA,0,0,true,true,blue,blue,5ee0f5feec87fc0bc5eabdd7pnrLR,5f847cfd0e930a0cf4de1817gnohv
9pS7a,holistic,9,true,Offer,MixWithHighBlue,high_quality,93,53,58,588,610,5eaa0cc0fb0fca17a3006d9c,5cd063ce657e300016f6c95a,2021-06-25 16:19:08.824,2021-06-25 16:19:09.34,true,true,2 blue balls,16,20,true,true,blue,blue,5eaa0cc0fb0fca17a3006d9cdljKB,5cd063ce657e300016f6c95abw158
vW01n,holistic,1,true,Offer,MixWithLowBlue,high_quality,93,58,40,516,520,5c57c06ed05b82000139682e,598ba20f716a2c000187ce01,2021-06-25 16:19:55.669,2021-06-25 16:19:56.476,true,true,2 blue balls,16,20,true,true,blue,blue,5c57c06ed05b82000139682eCewhB,598ba20f716a2c000187ce01uxdlE
v8haZ,status_quo,10,true,Offer,MixWithHighBlue,low_quality,79,61,42,564,588,5e3dd36d19be0d040a17f13f,5c9e65d52707e10001a00524,2021-06-25 16:19:04.244,2021-06-25 16:19:18.392,false,false,blue ball,8,24,true,true,red,blue,5e3dd36d19be0d040a17f13fTvmke,5c9e65d52707e10001a00524TsupZ
vXiK5,holistic,1,,,,high_quality,87,63,34,500,500,,5be87ae193ca1f00014dae06,,,false,false,,,,false,false,,,,5be87ae193ca1f00014dae06LRVXJ
CLUdD,status_quo,1,,,,low_quality,53,61,41,500,500,60121fca666552254559110d,5f9acb4ea34e7321e881daf2,2021-06-25 21:04:30.835,2021-06-25 15:38:26.979,false,false,,,,true,false,,,60121fca666552254559110dPPKgS,5f9acb4ea34e7321e881daf2lsgvw
t4B8I,holistic,3,true,Offer,MixWithLowBlue,low_quality,78,70,27,516,520,5ec9926905a9074945f12753,5f2b449a4aaecd58aefc2d1e,2021-06-25 16:20:34.269,2021-06-25 16:20:34.801,true,true,2 red balls,0,0,true,true,red,red,5ec9926905a9074945f127537Caqu,5f2b449a4aaecd58aefc2d1eQpwiR
vW01n,holistic,2,true,Offer,MixWithLowBlue,high_quality,98,61,24,532,540,5c57c06ed05b82000139682e,598ba20f716a2c000187ce01,2021-06-25 16:20:28.735,2021-06-25 16:20:28.764,true,true,2 blue balls,16,20,true,true,blue,blue,5c57c06ed05b82000139682eCewhB,598ba20f716a2c000187ce01uxdlE
b8j9J,status_quo,1,true,Offer,MixWithHighBlue,low_quality,50,78,48,508,420,5d16dd58686b190015ea4466,5ed6f0662fb6181721604c87,2021-06-25 16:19:46.324,2021-06-25 16:19:46.418,true,true,red ball,8,-80,true,true,blue,red,5d16dd58686b190015ea44664AWoJ,5ed6f0662fb6181721604c87zG7ly
oKqgB,status_quo,6,true,NoOffer,NA,high_quality,92,50,26,516,548,5c670a430d80fd00014264f9,5edd00eb4ffe4304affd11db,2021-06-25 16:20:31.5,2021-06-25 16:20:32.173,true,true,NA,0,0,true,true,red,blue,5c670a430d80fd00014264f969HRN,5edd00eb4ffe4304affd11dbzEjc4
GDg39,holistic,2,true,Offer,MixWithHighBlue,high_quality,91,49,34,516,520,5c095f832570ea0001642474,5b7e118e87d85f0001baac27,2021-06-25 16:21:13.813,2021-06-25 16:21:14.409,true,true,1 blue and 1 red,8,10,true,true,red,blue,5c095f832570ea0001642474qBCug,5b7e118e87d85f0001baac27YqYNP
oKqgB,status_quo,6,true,NoOffer,NA,low_quality,70,57,36,516,548,5c670a430d80fd00014264f9,5edd00eb4ffe4304affd11db,2021-06-25 16:20:31.5,2021-06-25 16:20:32.173,true,true,NA,0,0,true,true,red,blue,5c670a430d80fd00014264f969HRN,5edd00eb4ffe4304affd11dbzEjc4
t1sVl,status_quo,9,true,NoOffer,NA,low_quality,52,48,29,460,524,5bf150273941490001fd47fa,5c0990b854deae0001ac693c,2021-06-25 16:25:49.829,2021-06-25 16:25:49.955,true,true,NA,0,0,true,true,red,red,5bf150273941490001fd47faaFyxM,5c0990b854deae0001ac693clNSKz
9My7c,status_quo,3,true,NoOffer,NA,low_quality,6,44,38,500,500,5a7d0c5beea3d300016e24ac,5c65739723f6300001380c2c,2021-07-06 16:12:07.588,2021-07-06 16:12:07.969,true,true,NA,0,0,true,true,blue,blue,5a7d0c5beea3d300016e24acgUynL,5c65739723f6300001380c2c0Qa0h
oKqgB,status_quo,5,true,Offer,MixWithHighBlue,low_quality,69,75,37,516,548,5c670a430d80fd00014264f9,5edd00eb4ffe4304affd11db,2021-06-25 16:20:19.574,2021-06-25 16:20:20.142,true,true,blue ball,8,24,true,true,red,blue,5c670a430d80fd00014264f969HRN,5edd00eb4ffe4304affd11dbzEjc4
CrymS,status_quo,8,true,NoOffer,NA,low_quality,51,48,58,540,516,592bb32c943e670001cde123,5c6ae4c31b9d0e000190bacc,2021-06-25 16:20:07.971,2021-06-25 16:20:08.774,true,true,NA,0,0,true,true,blue,red,592bb32c943e670001cde123qpNys,5c6ae4c31b9d0e000190baccoPhB3
oKqgB,status_quo,3,true,Offer,MixWithHighBlue,high_quality,92,78,56,508,524,5c670a430d80fd00014264f9,5edd00eb4ffe4304affd11db,2021-06-25 16:19:40.476,2021-06-25 16:19:41.041,true,true,blue ball,8,24,true,true,blue,blue,5c670a430d80fd00014264f969HRN,5edd00eb4ffe4304affd11dbzEjc4
H6e0N,holistic,7,true,Offer,MixWithHighBlue,high_quality,97,42,52,556,570,5e1797da928b15062260e30e,56b9ff0f1a7862000c6f8dff,2021-06-25 16:31:04.011,2021-06-25 16:31:04.167,true,true,1 blue and 1 red,8,10,true,true,red,blue,5e1797da928b15062260e30ep4qDR,56b9ff0f1a7862000c6f8dffQWUwI
oKqgB,status_quo,5,true,Offer,MixWithHighBlue,high_quality,96,77,40,516,548,5c670a430d80fd00014264f9,5edd00eb4ffe4304affd11db,2021-06-25 16:20:19.574,2021-06-25 16:20:20.142,true,true,blue ball,8,24,true,true,red,blue,5c670a430d80fd00014264f969HRN,5edd00eb4ffe4304affd11dbzEjc4
CrymS,status_quo,9,true,Offer,RejectOffer,low_quality,70,49,56,516,516,592bb32c943e670001cde123,5c6ae4c31b9d0e000190bacc,2021-06-25 16:20:28.988,2021-06-25 16:20:29.855,true,true,NA,-24,0,true,true,blue,red,592bb32c943e670001cde123qpNys,5c6ae4c31b9d0e000190baccoPhB3
oKqgB,status_quo,4,true,NoOffer,NA,high_quality,96,56,27,508,524,5c670a430d80fd00014264f9,5edd00eb4ffe4304affd11db,2021-06-25 16:19:52.481,2021-06-25 16:19:53.482,true,true,NA,0,0,true,true,blue,blue,5c670a430d80fd00014264f969HRN,5edd00eb4ffe4304affd11dbzEjc4
oKqgB,status_quo,4,true,NoOffer,NA,low_quality,54,68,41,508,524,5c670a430d80fd00014264f9,5edd00eb4ffe4304affd11db,2021-06-25 16:19:52.481,2021-06-25 16:19:53.482,true,true,NA,0,0,true,true,blue,blue,5c670a430d80fd00014264f969HRN,5edd00eb4ffe4304affd11dbzEjc4
hCK1e,status_quo,10,true,NoOffer,NA,low_quality,57,70,37,484,388,5484655ffdf99b07b28f22cc,55aeb059fdf99b5dac7fa5f5,2021-06-25 16:30:10.85,2021-06-25 16:29:49.665,false,true,NA,0,0,true,true,red,red,5484655ffdf99b07b28f22ccjxjMs,55aeb059fdf99b5dac7fa5f5qU0NM
RY2SX,status_quo,6,true,Offer,MixWithHighBlue,high_quality,100,63,36,540,620,5c82c9a4d8302a00010639b8,5f36bde6d3369c0cadac39bf,2021-06-25 16:20:12.994,2021-06-25 16:20:12.388,true,true,blue ball,8,24,true,true,red,blue,5c82c9a4d8302a00010639b8bHWvf,5f36bde6d3369c0cadac39bfQgO9b
t1sVl,status_quo,1,true,Offer,RejectOffer,low_quality,56,43,42,476,500,5bf150273941490001fd47fa,5c0990b854deae0001ac693c,2021-06-25 16:22:24.05,2021-06-25 16:22:24.334,true,true,NA,-24,0,true,true,blue,blue,5bf150273941490001fd47faaFyxM,5c0990b854deae0001ac693clNSKz
